Resultats per mesa - 2017

;;;;;;;;;;;;;;;;;;;Ciutadans-Partido de la Ciudadanía (C's);;Junts per Catalunya (JUNTSxCAT);;Esquerra Republicana-Catalunya Sí (ERC-CatSí);;Partit dels Socialistes de Catalunya (PSC-PSOE) (PSC);;Catalunya en Comú-Podem (CatComú-Podem);;Candidatura d'Unitat Popular (CUP);;Partit Popular / Partido Popular (PP);;Partit Animalista contra el Maltractament Animal (PACMA);;Recortes Cero-Grupo Verde (RECORTES CERO-GRUPO VERDE);;Per un Món Més Just (PU M+J);;Diàleg Republicà (Candidatura retirada) (DIÀLEG (C. RETIRADA));;
Codi circumscripció;Codi municipi;Nom municipi;Districte;Secció;Mesa;Cens electoral;Votants;% votants;Abstenció;% abstenció;Vots nuls;% vots nuls;Vots en blanc;% vots en blanc; Vots a candidatures;% vots a candidatures;Vots vàlids;% vots vàlids;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Codi comarca;Nom comarca;
08;086;Franqueses del Vallès, les                        ;01;002 ;B;       772;       580;075,13;       192;024,87;         3;000,52;         3;000,52;       574;098,97;       577;099,48;       238;041,25;        56;009,71;        77;013,34;       109;018,89;        34;005,89;        18;003,12;        35;006,07;         6;001,04;         1;000,17;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;003 ;A;       725;       493;068,00;       232;032,00;         1;000,20;         2;000,41;       490;099,39;       492;099,80;       202;041,06;        51;010,37;        91;018,50;        61;012,40;        45;009,15;        12;002,44;        19;003,86;         7;001,42;         2;000,41;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;003 ;B;       677;       494;072,97;       183;027,03;         0;000,00;         2;000,40;       492;099,60;       494;100,00;       188;038,06;        44;008,91;        77;015,59;        84;017,00;        43;008,70;        20;004,05;        32;006,48;         3;000,61;         1;000,20;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;003 ;C;       626;       464;074,12;       162;025,88;         4;000,86;         1;000,22;       459;098,92;       460;099,14;       170;036,96;        46;010,00;        87;018,91;        71;015,43;        38;008,26;        16;003,48;        25;005,43;         3;000,65;         3;000,65;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;004 ;A;       685;       569;083,07;       116;016,93;         3;000,53;         2;000,35;       564;099,12;       566;099,47;       138;024,38;       117;020,67;       149;026,33;        63;011,13;        50;008,83;        27;004,77;        14;002,47;         4;000,71;         2;000,35;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;004 ;B;       750;       615;082,00;       135;018,00;         0;000,00;         1;000,16;       614;099,84;       615;100,00;       192;031,22;        96;015,61;       144;023,41;        80;013,01;        59;009,59;        19;003,09;        12;001,95;        10;001,63;         2;000,33;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;004 ;C;       690;       545;078,99;       145;021,01;         4;000,73;         3;000,55;       538;098,72;       541;099,27;       159;029,39;       111;020,52;       122;022,55;        71;013,12;        47;008,69;        17;003,14;         4;000,74;         5;000,92;         2;000,37;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;005 ;A;       587;       475;080,92;       112;019,08;         4;000,84;         3;000,63;       468;098,53;       471;099,16;       218;046,28;        37;007,86;        56;011,89;        77;016,35;        37;007,86;        17;003,61;        23;004,88;         2;000,42;         1;000,21;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;005 ;B;       783;       666;085,06;       117;014,94;         1;000,15;         7;001,05;       658;098,80;       665;099,85;       305;045,86;        40;006,02;        82;012,33;       114;017,14;        61;009,17;        17;002,56;        30;004,51;         6;000,90;         3;000,45;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;005 ;C;       617;       512;082,98;       105;017,02;         0;000,00;         3;000,59;       509;099,41;       512;100,00;       218;042,58;        50;009,77;        75;014,65;        84;016,41;        42;008,20;        10;001,95;        23;004,49;         6;001,17;         1;000,20;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;006 ;A;       641;       566;088,30;        75;011,70;         1;000,18;         2;000,35;       563;099,47;       565;099,82;       134;023,72;       148;026,19;       128;022,65;        62;010,97;        44;007,79;        19;003,36;        19;003,36;         7;001,24;         2;000,35;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;006 ;B;       788;       700;088,83;        88;011,17;         1;000,14;         4;000,57;       695;099,29;       699;099,86;       180;025,75;       144;020,60;       183;026,18;        90;012,88;        51;007,30;        26;003,72;        14;002,00;         5;000,72;         2;000,29;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;007 ;A;       566;       481;084,98;        85;015,02;         0;000,00;         1;000,21;       480;099,79;       481;100,00;       143;029,73;        94;019,54;       129;026,82;        59;012,27;        24;004,99;        17;003,53;         9;001,87;         5;001,04;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;01;007 ;B;       731;       628;085,91;       103;014,09;         1;000,16;         4;000,64;       623;099,20;       627;099,84;       202;032,22;        74;011,80;       140;022,33;       109;017,38;        67;010,69;        12;001,91;        10;001,59;         9;001,44;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;02;001 ;A;     1.061;       931;087,75;       130;012,25;         2;000,21;         6;000,64;       923;099,14;       929;099,79;       148;015,93;       335;036,06;       230;024,76;        82;008,83;        67;007,21;        40;004,31;        11;001,18;         9;000,97;         1;000,11;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;02;001 ;B;       316;       274;086,71;        42;013,29;         0;000,00;         1;000,36;       273;099,64;       274;100,00;        51;018,61;        84;030,66;        81;029,56;        18;006,57;        14;005,11;        13;004,74;         7;002,55;         4;001,46;         1;000,36;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;086;Franqueses del Vallès, les                        ;02;001 ;C;       395;       352;089,11;        43;010,89;         0;000,00;         0;000,00;       352;100,00;       352;100,00;        51;014,49;       128;036,36;       105;029,83;        24;006,82;         8;002,27;        28;007,95;         4;001,14;         3;000,85;         1;000,28;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;087;Gallifa                                           ;01;001 ;U;       148;       136;091,89;        12;008,11;         0;000,00;         0;000,00;       136;100,00;       136;100,00;         8;005,88;        63;046,32;        33;024,26;         4;002,94;         9;006,62;        12;008,82;         5;003,68;         2;001,47;         0;000,00;         0;000,00;         0;000,00;40;Vallès Occidental                       ;
08;088;Garriga, la                                       ;01;001 ;A;       832;       704;084,62;       128;015,38;         1;000,14;         4;000,57;       699;099,29;       703;099,86;        99;014,08;       247;035,14;       182;025,89;        50;007,11;        37;005,26;        60;008,53;        16;002,28;         8;001,14;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;01;001 ;B;       903;       775;085,83;       128;014,17;         1;000,13;         5;000,65;       769;099,23;       774;099,87;       115;014,86;       273;035,27;       191;024,68;        57;007,36;        34;004,39;        73;009,43;        25;003,23;         1;000,13;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;01;002 ;A;       748;       638;085,29;       110;014,71;         2;000,31;         3;000,47;       633;099,22;       636;099,69;       118;018,55;       182;028,62;       193;030,35;        68;010,69;        29;004,56;        29;004,56;        11;001,73;         3;000,47;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;01;002 ;B;       721;       626;086,82;        95;013,18;         3;000,48;         4;000,64;       619;098,88;       623;099,52;       126;020,22;       168;026,97;       185;029,70;        53;008,51;        30;004,82;        31;004,98;        18;002,89;         8;001,28;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;01;003 ;A;       716;       601;083,94;       115;016,06;         1;000,17;         1;000,17;       599;099,67;       600;099,83;       107;017,83;       196;032,67;       152;025,33;        55;009,17;        23;003,83;        43;007,17;        18;003,00;         4;000,67;         1;000,17;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;01;003 ;B;       663;       566;085,37;        97;014,63;         2;000,35;         4;000,71;       560;098,94;       564;099,65;       105;018,62;       143;025,35;       153;027,13;        55;009,75;        41;007,27;        40;007,09;        20;003,55;         1;000,18;         2;000,35;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;01;003 ;C;       636;       535;084,12;       101;015,88;         7;001,31;         3;000,56;       525;098,13;       528;098,69;       105;019,89;       152;028,79;       156;029,55;        48;009,09;        18;003,41;        29;005,49;        13;002,46;         4;000,76;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;001 ;A;       763;       662;086,76;       101;013,24;         3;000,45;         0;000,00;       659;099,55;       659;099,55;        74;011,23;       278;042,19;       168;025,49;        39;005,92;        30;004,55;        57;008,65;         9;001,37;         3;000,46;         1;000,15;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;001 ;B;       663;       594;089,59;        69;010,41;         0;000,00;         3;000,51;       591;099,49;       594;100,00;        71;011,95;       268;045,12;       135;022,73;        31;005,22;        27;004,55;        44;007,41;         9;001,52;         6;001,01;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;001 ;C;       731;       642;087,82;        89;012,18;         5;000,78;         3;000,47;       634;098,75;       637;099,22;        78;012,24;       265;041,60;       162;025,43;        34;005,34;        26;004,08;        45;007,06;        16;002,51;         8;001,26;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;002 ;A;       696;       612;087,93;        84;012,07;         0;000,00;         4;000,65;       608;099,35;       612;100,00;        96;015,69;       218;035,62;       151;024,67;        67;010,95;        28;004,58;        31;005,07;        12;001,96;         4;000,65;         1;000,16;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;002 ;B;       685;       569;083,07;       116;016,93;         3;000,53;         3;000,53;       563;098,95;       566;099,47;       117;020,67;       156;027,56;       150;026,50;        57;010,07;        28;004,95;        46;008,13;         7;001,24;         2;000,35;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;002 ;C;       662;       559;084,44;       103;015,56;         3;000,54;         2;000,36;       554;099,11;       556;099,46;       109;019,60;       180;032,37;       141;025,36;        46;008,27;        24;004,32;        31;005,58;        20;003,60;         2;000,36;         1;000,18;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;003 ;A;       683;       594;086,97;        89;013,03;         0;000,00;         3;000,51;       591;099,49;       594;100,00;       111;018,69;       194;032,66;       155;026,09;        53;008,92;        29;004,88;        29;004,88;        15;002,53;         3;000,51;         2;000,34;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;003 ;B;       637;       547;085,87;        90;014,13;         0;000,00;         2;000,37;       545;099,63;       547;100,00;       116;021,21;       144;026,33;       129;023,58;        72;013,16;        25;004,57;        37;006,76;        19;003,47;         3;000,55;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;003 ;C;       609;       530;087,03;        79;012,97;         1;000,19;         2;000,38;       527;099,43;       529;099,81;       100;018,90;       156;029,49;       141;026,65;        50;009,45;        28;005,29;        33;006,24;        14;002,65;         5;000,95;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;088;Garriga, la                                       ;02;004 ;U;       643;       574;089,27;        69;010,73;         2;000,35;         5;000,87;       567;098,78;       572;099,65;       130;022,73;       151;026,40;       158;027,62;        53;009,27;        42;007,34;        18;003,15;        14;002,45;         1;000,17;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;089;Gavà                                              ;01;001 ;A;       605;       479;079,17;       126;020,83;         1;000,21;         3;000,63;       475;099,16;       478;099,79;       158;033,05;        64;013,39;        92;019,25;        80;016,74;        34;007,11;        16;003,35;        27;005,65;         3;000,63;         1;000,21;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;001 ;B;       714;       583;081,65;       131;018,35;         2;000,34;         4;000,69;       577;098,97;       581;099,66;       183;031,50;        68;011,70;       109;018,76;        94;016,18;        54;009,29;        21;003,61;        37;006,37;         6;001,03;         5;000,86;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;002 ;A;       591;       495;083,76;        96;016,24;         6;001,21;         4;000,81;       485;097,98;       489;098,79;       101;020,65;       104;021,27;       126;025,77;        64;013,09;        36;007,36;        17;003,48;        30;006,13;         3;000,61;         4;000,82;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;002 ;B;       666;       570;085,59;        96;014,41;         1;000,18;         4;000,70;       565;099,12;       569;099,82;       136;023,90;       134;023,55;       125;021,97;        86;015,11;        28;004,92;        16;002,81;        31;005,45;         7;001,23;         2;000,35;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;003 ;A;       461;       378;082,00;        83;018,00;         1;000,26;         0;000,00;       377;099,74;       377;099,74;       116;030,77;        63;016,71;        67;017,77;        70;018,57;        25;006,63;         9;002,39;        23;006,10;         2;000,53;         2;000,53;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;003 ;B;       509;       414;081,34;        95;018,66;         1;000,24;         2;000,48;       411;099,28;       413;099,76;       117;028,33;        41;009,93;        85;020,58;        90;021,79;        43;010,41;        11;002,66;        19;004,60;         5;001,21;         0;000,00;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;003 ;C;       455;       368;080,88;        87;019,12;         2;000,54;         0;000,00;       366;099,46;       366;099,46;       125;034,15;        49;013,39;        57;015,57;        75;020,49;        35;009,56;         5;001,37;        18;004,92;         2;000,55;         0;000,00;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;004 ;A;       617;       504;081,69;       113;018,31;         3;000,60;         1;000,20;       500;099,21;       501;099,40;       173;034,53;        55;010,98;        86;017,17;        97;019,36;        47;009,38;        14;002,79;        25;004,99;         3;000,60;         0;000,00;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;004 ;B;       690;       581;084,20;       109;015,80;         1;000,17;         2;000,34;       578;099,48;       580;099,83;       191;032,93;        51;008,79;       121;020,86;       101;017,41;        46;007,93;        19;003,28;        36;006,21;        13;002,24;         0;000,00;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;005 ;A;       470;       353;075,11;       117;024,89;         0;000,00;         2;000,57;       351;099,43;       353;100,00;       112;031,73;        31;008,78;        70;019,83;        64;018,13;        32;009,07;        11;003,12;        19;005,38;         9;002,55;         3;000,85;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;005 ;B;       488;       374;076,64;       114;023,36;         3;000,80;         2;000,53;       369;098,66;       371;099,20;       115;031,00;        28;007,55;        74;019,95;        88;023,72;        26;007,01;        13;003,50;        15;004,04;         8;002,16;         2;000,54;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;006 ;U;       815;       661;081,10;       154;018,90;         3;000,45;         3;000,45;       655;099,09;       658;099,55;       220;033,43;        64;009,73;       117;017,78;       138;020,97;        53;008,05;        20;003,04;        33;005,02;         7;001,06;         3;000,46;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;007 ;A;       681;       552;081,06;       129;018,94;         0;000,00;         0;000,00;       552;100,00;       552;100,00;       195;035,33;       116;021,01;        92;016,67;        60;010,87;        46;008,33;        12;002,17;        21;003,80;         7;001,27;         3;000,54;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;007 ;B;       830;       669;080,60;       161;019,40;         4;000,60;         8;001,20;       657;098,21;       665;099,40;       211;031,73;       133;020,00;       124;018,65;        82;012,33;        45;006,77;        22;003,31;        29;004,36;         6;000,90;         5;000,75;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;008 ;A;       725;       632;087,17;        93;012,83;         0;000,00;         2;000,32;       630;099,68;       632;100,00;       225;035,60;       159;025,16;        82;012,97;        96;015,19;        35;005,54;         7;001,11;        24;003,80;         2;000,32;         0;000,00;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;01;008 ;B;       848;       742;087,50;       106;012,50;         0;000,00;         2;000,27;       740;099,73;       742;100,00;       276;037,20;       169;022,78;        95;012,80;       108;014,56;        31;004,18;         9;001,21;        43;005,80;         8;001,08;         1;000,13;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;001 ;A;       549;       443;080,69;       106;019,31;         0;000,00;         1;000,23;       442;099,77;       443;100,00;       109;024,60;        75;016,93;       116;026,19;        64;014,45;        32;007,22;        14;003,16;        24;005,42;         7;001,58;         1;000,23;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;001 ;B;       617;       516;083,63;       101;016,37;         3;000,58;         2;000,39;       511;099,03;       513;099,42;       153;029,82;        59;011,50;       101;019,69;       101;019,69;        42;008,19;        14;002,73;        35;006,82;         4;000,78;         2;000,39;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;001 ;C;       530;       443;083,58;        87;016,42;         0;000,00;         0;000,00;       443;100,00;       443;100,00;       133;030,02;        59;013,32;        91;020,54;        82;018,51;        35;007,90;        14;003,16;        25;005,64;         3;000,68;         1;000,23;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;002 ;U;       847;       699;082,53;       148;017,47;         2;000,29;         2;000,29;       695;099,43;       697;099,71;       172;024,68;       165;023,67;       166;023,82;        87;012,48;        43;006,17;        25;003,59;        27;003,87;         6;000,86;         4;000,57;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;003 ;U;       758;       635;083,77;       123;016,23;         0;000,00;         4;000,63;       631;099,37;       635;100,00;       180;028,35;        98;015,43;       141;022,20;       114;017,95;        44;006,93;        13;002,05;        29;004,57;        10;001,57;         2;000,31;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;004 ;A;       612;       494;080,72;       118;019,28;         1;000,20;         3;000,61;       490;099,19;       493;099,80;       197;039,96;        25;005,07;        78;015,82;       112;022,72;        35;007,10;         7;001,42;        26;005,27;         7;001,42;         3;000,61;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;004 ;B;       736;       584;079,35;       152;020,65;         2;000,34;         1;000,17;       581;099,49;       582;099,66;       241;041,41;        38;006,53;        66;011,34;       137;023,54;        50;008,59;        17;002,92;        22;003,78;         9;001,55;         1;000,17;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;005 ;U;       895;       674;075,31;       221;024,69;         1;000,15;         5;000,74;       668;099,11;       673;099,85;       249;037,00;        69;010,25;       104;015,45;       134;019,91;        75;011,14;        12;001,78;        12;001,78;        12;001,78;         1;000,15;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;006 ;A;       580;       469;080,86;       111;019,14;         5;001,07;         1;000,21;       463;098,72;       464;098,93;       178;038,36;        18;003,88;        39;008,41;       136;029,31;        62;013,36;         4;000,86;        18;003,88;         7;001,51;         1;000,22;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;006 ;B;       734;       597;081,34;       137;018,66;         2;000,34;         2;000,34;       593;099,33;       595;099,66;       272;045,71;        21;003,53;        50;008,40;       138;023,19;        71;011,93;         8;001,34;        23;003,87;         9;001,51;         1;000,17;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;007 ;U;       748;       642;085,83;       106;014,17;         0;000,00;         4;000,62;       638;099,38;       642;100,00;       266;041,43;        34;005,30;        68;010,59;       159;024,77;        62;009,66;        14;002,18;        19;002,96;        13;002,02;         3;000,47;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;008 ;A;       579;       483;083,42;        96;016,58;         0;000,00;         2;000,41;       481;099,59;       483;100,00;       160;033,13;        37;007,66;        85;017,60;       117;024,22;        43;008,90;        10;002,07;        17;003,52;         9;001,86;         3;000,62;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;008 ;B;       696;       577;082,90;       119;017,10;         0;000,00;         3;000,52;       574;099,48;       577;100,00;       195;033,80;        44;007,63;       108;018,72;       132;022,88;        47;008,15;        15;002,60;        22;003,81;         9;001,56;         2;000,35;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;009 ;A;       621;       519;083,57;       102;016,43;         1;000,19;         4;000,77;       514;099,04;       518;099,81;       171;033,01;        49;009,46;        91;017,57;       112;021,62;        48;009,27;        13;002,51;        20;003,86;         8;001,54;         2;000,39;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;009 ;B;       710;       568;080,00;       142;020,00;         0;000,00;         0;000,00;       568;100,00;       568;100,00;       204;035,92;        47;008,27;        98;017,25;       119;020,95;        54;009,51;        17;002,99;        20;003,52;         8;001,41;         1;000,18;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;02;010 ;U;       667;       521;078,11;       146;021,89;         2;000,38;         1;000,19;       518;099,42;       519;099,62;       211;040,66;        36;006,94;        62;011,95;       112;021,58;        59;011,37;         8;001,54;        16;003,08;        12;002,31;         2;000,39;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;001 ;A;       426;       343;080,52;        83;019,48;         4;001,17;         1;000,29;       338;098,54;       339;098,83;        95;028,02;        27;007,96;        55;016,22;        91;026,84;        32;009,44;         9;002,65;        24;007,08;         4;001,18;         1;000,29;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;001 ;B;       502;       395;078,69;       107;021,31;         1;000,25;         4;001,01;       390;098,73;       394;099,75;       113;028,68;        32;008,12;        66;016,75;        89;022,59;        46;011,68;        13;003,30;        18;004,57;        11;002,79;         2;000,51;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;002 ;U;       883;       718;081,31;       165;018,69;         3;000,42;         1;000,14;       714;099,44;       715;099,58;       274;038,32;        48;006,71;       114;015,94;       150;020,98;        63;008,81;        17;002,38;        41;005,73;         4;000,56;         3;000,42;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;003 ;A;       545;       459;084,22;        86;015,78;         1;000,22;         4;000,87;       454;098,91;       458;099,78;       159;034,72;        39;008,52;        82;017,90;        92;020,09;        51;011,14;        11;002,40;         9;001,97;         7;001,53;         4;000,87;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;003 ;B;       622;       533;085,69;        89;014,31;         3;000,56;         2;000,38;       528;099,06;       530;099,44;       193;036,42;        32;006,04;       101;019,06;       109;020,57;        54;010,19;        14;002,64;        18;003,40;         7;001,32;         0;000,00;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;003 ;C;       529;       438;082,80;        91;017,20;         2;000,46;         3;000,68;       433;098,86;       436;099,54;       163;037,39;        26;005,96;        77;017,66;        91;020,87;        47;010,78;         9;002,06;        15;003,44;         4;000,92;         1;000,23;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;004 ;A;       578;       439;075,95;       139;024,05;         0;000,00;         1;000,23;       438;099,77;       439;100,00;       166;037,81;        36;008,20;        53;012,07;       109;024,83;        43;009,79;        10;002,28;        17;003,87;         3;000,68;         1;000,23;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;004 ;B;       626;       476;076,04;       150;023,96;         2;000,42;         3;000,63;       471;098,95;       474;099,58;       176;037,13;        33;006,96;        69;014,56;       106;022,36;        50;010,55;        11;002,32;        16;003,38;         6;001,27;         4;000,84;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;005 ;A;       782;       566;072,38;       216;027,62;         1;000,18;         2;000,35;       563;099,47;       565;099,82;       273;048,32;        25;004,42;        53;009,38;       129;022,83;        34;006,02;        12;002,12;        30;005,31;         7;001,24;         0;000,00;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;005 ;B;       706;       530;075,07;       176;024,93;         2;000,38;         4;000,75;       524;098,87;       528;099,62;       257;048,67;        23;004,36;        67;012,69;        98;018,56;        41;007,77;        11;002,08;        22;004,17;         2;000,38;         3;000,57;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;006 ;A;       438;       355;081,05;        83;018,95;         0;000,00;         1;000,28;       354;099,72;       355;100,00;       118;033,24;        26;007,32;        55;015,49;        86;024,23;        38;010,70;         4;001,13;        19;005,35;         4;001,13;         4;001,13;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;006 ;B;       497;       405;081,49;        92;018,51;         2;000,49;         0;000,00;       403;099,51;       403;099,51;       165;040,94;        27;006,70;        39;009,68;       100;024,81;        46;011,41;         4;000,99;        17;004,22;         3;000,74;         2;000,50;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;007 ;U;       757;       667;088,11;        90;011,89;         1;000,15;         8;001,20;       658;098,65;       666;099,85;       199;029,88;        56;008,41;       146;021,92;       123;018,47;        82;012,31;        18;002,70;        22;003,30;        10;001,50;         2;000,30;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;008 ;A;       659;       559;084,83;       100;015,17;         0;000,00;         1;000,18;       558;099,82;       559;100,00;       196;035,06;        61;010,91;       105;018,78;        99;017,71;        57;010,20;        22;003,94;        14;002,50;         2;000,36;         2;000,36;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;008 ;B;       812;       712;087,68;       100;012,32;         1;000,14;         4;000,56;       707;099,30;       711;099,86;       235;033,05;        63;008,86;       131;018,42;       142;019,97;        77;010,83;        15;002,11;        32;004,50;        10;001,41;         2;000,28;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;03;008 ;C;       629;       535;085,06;        94;014,94;         2;000,37;         3;000,56;       530;099,07;       533;099,63;       172;032,27;        47;008,82;       110;020,64;       120;022,51;        52;009,76;         8;001,50;        12;002,25;         7;001,31;         2;000,38;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
08;089;Gavà                                              ;04;001 ;A;       484;       410;084,71;        74;015,29;         0;000,00;         4;000,98;       406;099,02;       410;100,00;       134;032,68;        53;012,93;        85;020,73;        74;018,05;        23;005,61;         9;002,20;        21;005,12;         5;001,22;         2;000,49;         0;000,00;         0;000,00;11;Baix Llobregat                          ;
